"key","message","comment","context"
"ExpenseLine.distance","Distancia (km)",,
"ExpenseLine.expenseDate","Fecha",,
"ExpenseLine.expenseType","Tipo de gasto",,
"ExpenseLine.kilometricAllowParam","Asignación km",,
"ExpenseLine.kilometricExpenseType","Tipo",,
"ExpenseLine.no","No",,
"ExpenseLine.project","Proyectos",,
"ExpenseLine.toInvoice","A facturar",,
"ExpenseLine.totalTax","Monto de impuesto",,
"ExpenseLine.untaxedAmount","Monto sin impuesto",,
"ExpenseLine.yes","Sí",,
"Expenses","Gastos",,
"Expenses amount to pay","Monto de gastos a pagar",,
"Expenses declaration","Declaración de gastos",,
"Expenses to Validate","Gastos a validar",,
"Expenses to Ventilate","Gastos a ventilar",,
"Expenses to be Validated by your subordinates","Gastos a validar por mis subordinados",,
"Experience duration","Duración de experiencia",,
"Export","Exportar",,
"Export CSV","Exportar CSV",,
"Export all leave requests","Exportar todas las solicitudes de permiso",,
"Export code","Código de exportación",,
"Export code for duration","Código de exportación para número de días trabajados",,
"Export code for extra hour management","Código de exportación para horas extras",,
"Export code for lunch voucher management","Código de exportación para vales de comida",,
"Export codes","Códigos de exportación",,
"Export date","Fecha de exportación",,
"Export des salariés","Exportación de empleados",,
"Export employment contract","Exportar contrato de trabajo",,
"Export file","Archivo de exportación",,
"Export for payroll preparation","Presente en exportaciones de preparación de nómina",,
"Export payroll preparation","Exportar preparación de nómina",,
"Export type","Tipo de exportación",,
"Exported","Exportado",,
"Exports","Exportaciones",,
"Extension Amendment","Enmienda de prórroga",,
"Extension and Miscellaneous Amendment","Enmienda diversa y de prórroga",,
"External","Externo",,
"Extra Hours","Horas extras",,
"Extra Hours Notification Mail","Correo de notificación de horas extras",,
"Extra Hours Templates","Plantillas de horas extras",,
"Extra hours","Horas extras",,
"Extra hours filters","Filtros de horas extras",,
"Extra hours request","Solicitud de horas extras",,
"Extra hours to Validate","Horas extras a validar",,
"Extra hours to be Validated by your subordinates","Horas extras a validar por mis subordinados",,
"Extra hours to validate","Horas extras a validar",,
"Extra hours type","Tipo de horas extras",,
"Extra hours' number","Número de horas extras",,
"ExtraHours","Horas extras",,
"F","F",,
"Fetch limit","Límite de recuperación",,
"Fetch limit for this batch. 0 will not be taken into account. In this case, the value configured in app Base will be used.","Límite de recuperación para este procesamiento masivo. 0 no se tendrá en cuenta. En este caso, se usará el valor configurado en la aplicación Base.",,
"File","Archivo",,
"File types","Tipos de archivo",,
"Files","Archivos",,
"Finish","Finalizar",,
"Finished","Finalizado",,
"First day of leave period","Primer día del período de permisos",,
"First month of leave period","Primer mes del período de permisos",,
"First name","Nombre",,
"Fiscal periods","Períodos fiscales",,
"Fiscal year","Año fiscal",,
"Follow-up","Seguimiento",,
"For foreign-born employees, please enter the code 99","Para empleados nacidos en el extranjero, ingrese el código 99",,
"Former employee","Extrabajador",,
"Former employees","Extrabajadores",,
"Formula","Fórmula",,
"Formula variables configuration","Configuración de variables de fórmulas",,
"Friday","Viernes",,
"From","De",,
"From Date","Desde",,
"From date","Desde",,
"From date can't be empty","La fecha de inicio no puede estar vacía",,
"From generation date","Fecha de inicio de generación",,
"Full name","Nombre completo",,
"Fullscreen Editor","Pantalla completa",,
"General","General",,
"General Expense","Gasto general",,
"General Expenses","Gastos generales",,
"General expense lines","Líneas de gastos generales",,
"General expenses","Gastos generales",,
"Generate Lines From Expected Planning","Generar líneas desde planificación prevista",,
"Generate Lines automatically","Generar líneas automáticamente",,
"Generate human resource configurations","Generar configuraciones de recursos humanos",,
"Generate lines","Generar líneas",,
"Generate new DPAE","Generar nueva DPAE",,
"Generate payroll prepa.","Generar prep. nómina",,
"Generate periods","Generar períodos",,
"Generate timesheet lines","Generar líneas de registro de horas",,
"Given","Entregado",,
"Given lunch vouchers on the period","Vales de comida entregados en el período",,
"Given project task and activity are not related.","La tarea y la actividad indicadas deben estar relacionadas.",,
"Given project task and project are not related.","El proyecto y la tarea indicados deben estar relacionados.",,
"Given to Employee","Entregado al empleado",,
"Google Maps error: %s","Error de Google Maps: %s",,
"Ground For Refusal","Motivo de rechazo",,
"Ground for refusal","Motivo de rechazo",,
"HR","RRHH",,
"HR Batch","Proceso masivo de RRHH",,
"HR batch filters","Filtros de procesos masivos de RRHH",,
"HR batches","Procesos masivos de RRHH",,
"HR config","Configuración de RRHH",,
"HR information","Información de RRHH",,
"HR manager","Responsable de RRHH",,
"Hardship allowance","Prima de dificultad",,
"Health mutual","Mutua de salud",,
"Health mutual rejection reason","Motivo de rechazo de la mutua",,
"Health mutual rejection reasons","Motivos de rechazo de la mutua",,
"Health service","Servicio de salud",,
"Health service address","Dirección del servicio de salud",,
"Here is the list of the warnings and errors","Aquí está la lista de advertencias y errores",,
"Historic colleague Expenses","Historial de gastos de colaboradores",,
"Historic colleague Timesheets","Historial de registros de horas de colaboradores",,
"Historic colleague extra hours","Historial de horas extras de colaboradores",,
"Historic extra hours","Historial de horas extras",,
"Historic team Expenses","Historial de gastos del equipo",,
"Historic team leave requests","Historial de solicitudes de permiso del equipo",,
"Holiday","Día festivo",,
"Hour","Hora",,
"Hourly complement","Complemento horario",,
"Hourly gross salary","Salario bruto por hora",,
"Hourly rate","Tarifa por hora",,
"Hours","Horas",,
"Hours distribution","Distribución de horas",,
"Hr batch","Proceso masivo de RRHH",,
"Hr config","Config. RRHH",,
"HrConfig","Config. RRHH",,
"Human Resource Manager","Responsable de RRHH",,
"Human Resource config (${ name })","Configuración de Recursos Humanos (${ name })",,
"Human Resources Employee","Empleado de RRHH",,
"Human Resources Manager","Responsable de RRHH",,
"Human Resources configuration","Configuración de RRHH",,
"Human Resources configurations","Configuraciones de RRHH",,
"Human resource configurations","Configuraciones de recursos humanos",,
"I am at work","Estoy en el trabajo",,
"If enable, allow the user to select the initialization of allocated with computed planned time on the period","Si está activado, permite al usuario seleccionar la inicialización de la asignación con el tiempo planificado calculado en el período",,
"If this configuration is enabled, a single product will be used on timesheets (in the activity field of the timesheet, for example a project manager product, consultant, etc.). This product is used in business financial reports to determine costs associated with time spent, and can be used when invoicing time spent to clients.","Si esta configuración está activada, se usará un solo producto en los registros de horas (en el campo de actividad del registro de horas, por ejemplo un producto de jefe de proyecto, consultor, etc.). Este producto se usa en los informes financieros de negocios para determinar los costos asociados al tiempo empleado, y se puede usar al facturar el tiempo empleado a los clientes.",,
"If this option is enabled, planification will be available on project and project task views and some auto-generated planning lines will be added when generating via the project template, as well as sprint change on project tasks.","Si esta opción está activada, la planificación estará disponible en las vistas de proyecto y tarea de proyecto, y se agregarán algunas líneas de planificación generadas automáticamente al generar mediante la plantilla de proyecto, así como el cambio de sprint en las tareas del proyecto.",,
"Imposed holidays planning","Planificación de días festivos impuestos",,
"In Trial","En período de prueba",,
"In advance","Por adelantado",,
"Inactive","Inactivo",,
"Increase %","Incremento %",,
"Increment leave","Incrementar permisos",,
"Information","Información",,
"Init with planning time","Inicializar con tiempo planificado",,
"Inject","Inyectar",,
"Inject/Consume","Inyectar/Consumir",,
"Instruction","Instrucción",,
"Internal description","Descripción interna",,
"Invalid date","Fecha inválida",,
"Invalid date periods","Período de fechas inválido",,
"Invalid date, it can't be in the future","Fecha inválida, no puede ser en el futuro",,
"Invalid dates","Fechas inválidas",,
"Invalid duration (must be a 0.5's multiple)","Duración inválida (debe ser múltiplo de 0,5)",,
"Invitation","Invitación",,
"Invited collaborators","Colaboradores invitados",,
"Invoiced","Facturado",,
"Invoicing Type for Log Times","Tipo de facturación para tiempos registrados",,
"It is possible here to define rules for obtaining seniority leave linked to the type of employment contract (Executive / Non-executive). The formula (groovy) used is called in the calculation of this leave in batches.","Aquí es posible definir reglas para obtener permisos por antigüedad vinculados al tipo de contrato de trabajo (Directivo/No directivo). La fórmula (groovy) utilizada se llama en el cálculo de estos permisos en procesos masivos.",,
"Justification","Justificación",,
"K.A.P.","P.F.",,
"Keep Project for Start&Stop Timer","Conservar proyecto en el cronómetro",,
"Kilometric","Kilométrico",,
"Kilometric Allowance","Asignación kilométrica",,
"Kilometric Allowance Param","Parámetro de asignación kilométrica",,
"Kilometric Allowance Params","Parámetros de asignación kilométrica",,
"Kilometric Allowances","Asignaciones kilométricas",,
"Kilometric allowance list","Asignaciones kilométricas",,
"Kilometric allowance rate","Tarifa de asignación kilométrica",,
"Kilometric allowance rates","Tarifas de asignación kilométrica",,
"Kilometric allowance rule","Regla de asignación kilométrica",,
"Kilometric allowance rule list","Reglas de asignación kilométrica",,
"Kilometric allowance rules","Reglas de asignación kilométrica",,
"Kilometric expense product","Producto de gasto kilométrico",,
"Kilometric line","Línea kilométrica",,
"Kilometric lines","Líneas kilométricas",,
"Kilometric log","Registro kilométrico",,
"Kilometric log list","Registros kilométricos",,
"Kilometrice Allowance Param","Parámetro de asignación kilométrica",,
"Kilometrice Allowance Params","Parámetros de asignación kilométrica",,
"Kilometrice log","Registro kilométrico",,
"LIEU","LUGAR",,
"Label","Etiqueta",,
"Last medical visit :","Última visita médica:",,
"Last medical visit : XX/XX/XXXX","Última visita médica: XX/XX/XXXX",,
"Last medical visit date","Fecha de última visita médica",,
"Last name","Apellido",,
"Launched every","Lanzado cada",,
"Leave Batch rules","Reglas de procesos masivos de permisos",,
"Leave List","Lista de permisos",,
"Leave Management","Gestión de permisos",,
"Leave Management Batch Rule","Regla de proceso masivo de permisos",,
"Leave Management Reset","Reinicio de gestión de permisos",,
"Leave Per Employee","Permisos por empleado",,
"Leave Reason for Leave to justify","Motivo de permiso para ausencias a justificar",,
"Leave Reasons","Motivos de permiso",,
"Leave Request","Solicitud de permiso",,
"Leave Request Assistant","Asistente de solicitud de permiso",,
"Leave Request Notification Mail","Correo de notificación de solicitud de permiso",,
"Leave Requests","Solicitudes de permiso",,
"Leave Requests to Validate","Solicitudes de permiso a validar",,
"Leave accounts","Contadores de permisos",,
"Leave available to date","Permisos disponibles a la fecha",,
"Leave correction","Corrección de permisos",,
"Leave counter reset","Reinicio del contador de permisos",,
"Leave day number","Número de días de permiso",,
"Leave days","Días de permiso",,
"Leave days' number","Número de días de permiso",,
"Leave line","Línea de permiso",,
"Leave managed every month","Permisos gestionados cada mes",,
"Leave managed every year","Permisos gestionados cada año",,
"Leave management","Gestión de permisos",,
"Leave management batch","Proceso masivo de permisos",,
"Leave management batch rule list","Reglas de procesos masivos de permisos",,
"Leave period","Período de permisos",,
"Leave reason","Motivo de permiso",,
"Leave reason and day number have to be defined","El motivo de permiso y el número de días deben estar definidos",,
"Leave reasons","Motivos de permiso",,
"Leave request","Solicitud de permiso",,
"Leave request batch","Proceso masivo de solicitudes de permiso",,
"Leave request filters","Filtros de solicitudes de permiso",,
"Leave request successfully updated.","Solicitud de permiso actualizada correctamente.",,
"Leave request successfully updated. An error occurred while sending the mail.","Solicitud de permiso actualizada correctamente. Se produjo un error al enviar el correo.",,
"Leave request(s) have been correctly created.","Las solicitudes de permiso se han creado correctamente.",,
"Leave request(s) have been correctly created. Some requests were ignored as they were not correctly configured.","Las solicitudes de permiso se han creado correctamente. Algunas solicitudes fueron ignoradas porque no estaban correctamente configuradas.",,
"Leave requests","Solicitudes de permiso",,
"Leave to justify","Ausencia a justificar",,
"Leave type","Tipo de permiso",,
"LeaveRequest","Solicitud de permiso",,
"Leaves","Permisos",,
"Leaves Management","Gestión de permisos",,
"Leaves Templates","Plantillas de permisos",,
"Leaves and public holidays","Permisos y días festivos",,
"Leaves and timesheets","Permisos y registros de horas",,
"Leaves calendar","Calendario de ausencias",,
"Leaves request","Solicitud de permiso",,
"Leaves request failed to be computed due to configuration anomaly : %s","Solicitud de permiso no procesada por anomalía de configuración: %s",,
"Leaves request successfully computed : %s","Solicitud de permiso procesada correctamente: %s",,
"Leaves to be Validated by your subordinates","Solicitudes de permiso a validar por mis subordinados",,
"Leaving date","Fecha de salida",,
"Level","Nivel",,
"Line will be attached to a subsequent timesheet","La línea se adjuntará a un registro de horas posterior",,
"Lines Generation Wizard","Asistente de generación de líneas",,
"Linked project planning time","Tiempo de planificación de proyecto vinculado",,
"List of employees","Lista de empleados",,
"Log Time","Tiempo registrado",,
"Log Times","Tiempos registrados",,
"Log time","Registrar tiempo",,
"Logged Time","Tiempo registrado",,
"Login","Inicio de sesión",,
"Lunch Voucher","Vale de comida",,
"Lunch Voucher Employer's Share","Parte patronal de vales de comida",,
"Lunch Voucher Format","Formato de vales de comida",,
"Lunch Voucher Line","Línea de vale de comida",,
"Lunch Voucher Lines","Líneas de vales de comida",,
"Lunch Voucher Management","Gestión de vales de comida",,
"Lunch Voucher Wage Share","Parte salarial de vales de comida",,
"Lunch Voucher's number","Número de vales de comida",,
"Lunch Vouchers","Vales de comida",,
"Lunch voucher advance","Anticipo de vales de comida",,
"Lunch voucher advances","Anticipos de vales de comida",,
"Lunch voucher management filters","Filtros de gestión de vales de comida",,
"Lunch voucher supplier","Proveedor de vales de comida",,
"Lunch vouchers","Vales de comida",,
"Lunch vouchers distributed","Vales de comida distribuidos",,
"Lunch vouchers used","Vales de comida utilizados",,
"Lunch vouchers' number","Número de vales de comida",,
"LunchVoucher.amount","MONTO",,
"LunchVoucher.comment","COMENTARIOS",,
"LunchVoucher.employeeShare","parte empleado",,
"LunchVoucher.employerShare","parte empleador",,
"LunchVoucher.handedOn","Entregado el",,
"LunchVoucher.leavesFrom","Ausencias desde",,
"LunchVoucher.lvFrom","Vales de comida desde",,
"LunchVoucher.month","Mes",,
"LunchVoucher.names","NOMBRES",,
"LunchVoucher.paperNumber","PAPEL",,
"LunchVoucher.qty","TOTAL",,
"LunchVoucher.signature","FIRMA",,
"LunchVoucher.signatureDocument","Hoja de firma: Entrega de vales de comida",,
"LunchVoucher.subtotal","Subtotal",,
"LunchVoucher.to","al",,
"LunchVoucher.total","TOTAL GENERAL",,
"LunchVoucherCommand","ComandoVC",,
"M","M",,
"MATRICULE","MATRÍCULA",,
"Maiden name","Apellido de soltera",,
"Main","Principal",,
"Main activity code","Código de actividad principal",,
"Main employment contract","Contrato de trabajo principal",,
"Main employment contract status","Estado del contrato de trabajo principal",,
"Manage orphan expense lines","Gestionar líneas de gasto huérfanas",,
"Manager","Responsable jerárquico",,
"Manager dashboard","Panel del responsable",,
"Marital name","Nombre marital",,
"Marital status","Estado civil",,
"Married","Casado/a",,
"Mass export list","Lista de exportaciones masivas",,
"Max amount","Monto máximo",,
"Maximum Condition","Condición máxima",,
"Medical Visit Reason","Motivo de visita médica",,
"Medical Visit Reasons","Motivos de visita médica",,
"Medical visit","Visita médica",,
"Medical visit file","Archivo de visita médica",,
"Medical visit list","Lista de visitas médicas",,
"Medical visit reason","Motivo de visita médica",,
"Medical visits","Visitas médicas",,
"Messages","Mensajes",,
"Meta Schedule","Planificador",,
"Min monthly remuneration","Remuneración mínima mensual",,
"Minimum Condition","Condición mínima",,
"Minimum Stock of Lunch Vouchers","Stock mínimo de vales de comida",,
"Minimum stock of lunch vouchers will be reached for the company %s. Minimum Stock allowed : %s. Available Stock : %s","Se alcanzará el stock mínimo de vales de comida para la empresa %s. Stock mínimo permitido: %s. Stock disponible: %s",,
"Minutes","Minutos",,
"Miscellaneous Amendment","Enmienda diversa",,
"Missing hours","Horas faltantes",,
"Monday","Lunes",,
"Month","Mes",,
"Monthly global cost","Costo global mensual",,
"Monthly schedule","Planificador mensual",,
"Morning","Mañana",,
"Move","Asiento",,
"Move Date","Fecha del asiento",,
"Move already used, you must unreconcile it first","Este asiento ya está usado, debe desreconciliarlo primero",,
"Multi-leave assistant","Asistente de múltiples permisos",,
"Multiple Start&Stop Timer","Cronómetros múltiples",,
"Multiple timer","Cronómetros múltiples",,
"My Expenses","Mis gastos",,
"My Extra Hours","Mis horas extras",,
"My Leave Requests","Mis solicitudes de permiso",,
"My Timesheets","Mis registros de horas",,
"My expenses","Mis gastos",,
"My extra hours","Mis horas extras",,
"My leave requests","Mis solicitudes de permiso",,
"My timesheets","Mis registros de horas",,
"MyHR","MiRRHH",,
"NOM","APELLIDO",,
"NOM DE JEUNE FILLE","APELLIDO DE SOLTERA",,
"NOM MARITAL","APELLIDO MARITAL",,
"NUMERO INSEE","NÚMERO INSEE",,
"Name","Nombre",,
"Name and surname","Nombre y apellido",,
"Name for age variable","Nombre de la variable de edad",,
"Name for seniority variable","Nombre de la variable de antigüedad",,
"Name for total working day in a period variable","Nombre de la variable de total de días laborables en un período",,
"Name for working day variable","Nombre de la variable de días laborables",,
"Nbr in card","Nro. en tarjeta",,
"Nbr in paper","Nro. en papel",,
"Nbr lunch vouchers","Nro. vales de comida",,
"Need validation","Requiere validación",,
"Net salary","Salario neto",,
"Never","Nunca",,
"New","Nuevo",,
"New employee","Nuevo empleado",,
"New employees","Nuevos empleados",,
"New line","Nueva línea",,
"New project line","Nueva línea de proyecto",,
"Next medical visit :","Próxima visita médica:",,
"Next medical visit date","Fecha de próxima visita médica",,
"Nibelis","Nibelis",,
"No","No",,
"No Leave Request to be validated by your subordinates","No hay solicitudes de permiso a validar por mis subordinados",,
"No Route Found","No se encontró ruta",,
"No Tax for the product %s","Sin impuesto para el producto %s",,
"No employee found","No se encontró ningún empleado",,
"No expense to be validated by your subordinates","Ningún gasto a validar por mis subordinados",,
"No extra hours to be validated by your subordinates","Ninguna hora extra a validar por mis subordinados",,
"No leave requests were created.","No se crearon solicitudes de permiso.",,
"No longer used","Ya no se usa",,
"No move linked to this expense","Ningún asiento vinculado a este gasto",,
"No project planning time exists for this task. Do you want to create new project planning lines?","No existe tiempo de planificación de proyecto para esta tarea. ¿Desea crear nuevas líneas de planificación?",,
"No such place exists","No existe ese lugar",,
"No time sheet found for employee %s","No se encontró ningún registro de horas para el empleado %s",,
"No timesheet line has been created because the duration is less than 1 minute","No se creó ninguna línea de registro de horas porque la duración es menor a 1 minuto",,
"No timesheet lines can be generated because no duration is entered. Please fill the duration field if you want to generate timesheet lines.","No se pueden generar líneas de registro de horas porque no se ingresó ninguna duración. Complete el campo de duración si desea generar líneas de registro de horas.",,
"No timesheet to be validated by your subordinates","Ningún registro de horas a validar por mis subordinados",,
"No user was found when creating the timesheet.","No se encontró ningún usuario al crear el registro de horas.",,
"Non-Executive","No directivo",,
"None","Ninguno",,
"Not all expenses are in the same currency. You can only create or add lines to an expense report when they have the same currency.","No todos los gastos están en la misma divisa. Solo puede crear o agregar líneas a un informe de gastos cuando tienen la misma divisa.",,
"Not invoiced","No facturado",,
"Note","Nota",,
"Number of canteen entries","Número de entradas a la cantina",,
"Number of days","Número de días",,
"Number of days acquired at the end of the request. This takes into account the leave you earn each month, minus leave already validated.","Número de días adquiridos al final de la solicitud. Esto tiene en cuenta los permisos que obtiene cada mes, menos los permisos ya validados.",,
"Number of days before reminder","Número de días antes del recordatorio",,
"Number of days overseas","Número de días en el extranjero",,
"Number of days worked","Número de días trabajados",,
"Number of lunch vouchers","Número de vales de comida",,
"OK","Aceptar",,
"Occasional","Ocasional",,
"Old code","Código antiguo",,
"Old value","Valor anterior",,
"On timesheet printing, adds a task column showing the tasks of each timesheet line.","En la impresión del registro de horas, agrega una columna de tarea que muestra las tareas de cada línea del registro de horas.",,
"On timesheet printing, adds an activity column showing the activities of each timesheet line.","En la impresión del registro de horas, agrega una columna de actividad que muestra las actividades de cada línea del registro de horas.",,
"On weekly plannings, the Activity percentage field indicates a coefficient taken into account in leave calculation based on the person activity. If the employee works part-time, the coefficient is set to 0.5 and the leave calculation is based on this value, earning fewer days than a full-time person whose coefficient is 1. Always: always uses the planning coefficient. Configurable: can be defined per leave type via the Use planning coefficient checkbox. No: the planning coefficient is not taken into account.","En los plannings semanales, el campo Porcentaje de actividad indica un coeficiente tenido en cuenta en el cálculo de permisos según la actividad de la persona. Si el empleado trabaja a tiempo parcial, el coeficiente se establece en 0,5 y el cálculo de permisos se basa en este valor, obteniendo menos días que una persona a tiempo completo cuyo coeficiente es 1. Siempre: siempre usa el coeficiente del planning. Configurable: se puede definir por tipo de permiso mediante la casilla Usar coeficiente del planning. No: el coeficiente del planning no se tiene en cuenta.",,
"One-way","Solo ida",,
"Only HR manager can choose this expense type.","Solo el responsable de RRHH puede elegir este tipo de gasto.",,
"Only missing","Solo los que faltan",,
"Open Street Maps error: %s","Error de Open Street Maps: %s",,
"Organization","Organización",,
"Orphan expense line","Línea de gasto huérfana",,
"OrphanExpenseLine.title","Líneas de gasto",,
"Others","Otros",,
"Overseas","En el extranjero",,
"Overview","Encabezado",,
"PRENOM","NOMBRE",,
"Paper format","Formato papel",,
"Partner","Empresa asociada",,
"Pause","Pausa",,
"Pay Company","Empresa de nómina",,
"Pay Grid","Grilla de remuneración",,
"Pay company main employment contract","Contrato de trabajo principal de la empresa de nómina",,
"Pay period","Período de nómina",,
"Payment","Pago",,
"Payment Date","Fecha de pago",,
"Payment Status","Estado de pago",,
"Payment amount","Monto del pago",,
"Payment information","Información de pago",,
"Payment mode","Modo de pago",,
"Payment move","Asiento de pago",,
"Payment voucher","Comprobante de pago",,
"Payroll Leave","Permiso en nómina",,
"Payroll Leaves","Permisos en nómina",,
"Payroll Preparation","Preparación de nómina",,
"Payroll Preparations","Preparaciones de nómina",,
"Payroll Year","Año de nómina",,
"Payroll input","Entrada de nómina",,
"Payroll periods","Períodos de nómina",,
"Payroll preparation","Preparación de nómina",,
"Payroll preparation export","Exportación de preparación de nómina",,
"Payroll preparation export batch","Proceso masivo de exportación de nómina",,
"Payroll preparation export page","Exportación de preparaciones de nómina",,
"Payroll preparation filters","Filtros de preparación de nómina",,
"Payroll preparation generation","Generación de preparaciones de nómina",,
"Payroll preparation generation batch","Proceso masivo de generación de nómina",,
"Payroll preparation generation page","Generación de preparaciones de nómina",,
"Payroll preparations","Preparaciones de nómina",,
"Payroll preparations attempted to be generated : %s","Total de preparaciones de nómina procesadas: %s",,
"Payroll preparations exported : %s","Preparaciones de nómina exportadas: %s",,
"Payroll preparations failed to be generated due to a duplicate one : %s","Anomalías por duplicados: %s",,
"Payroll preparations failed to be generated due to missing data : %s","Anomalías por falta de datos: %s",,
"Payroll preparations successfully generated : %s","Preparaciones de nómina generadas correctamente: %s",,
"Payroll year","Año de nómina",,
"Payroll years","Años de nómina",,
"PayrollPreparation.registrationNumber","Número de registro",,
"Percentage of lunch voucher in paper format, the rest will be in electronic card.","Porcentaje de vales de comida en formato papel, el resto será en tarjeta electrónica.",,
"Period","Período",,
"Period is closed","El período está cerrado",,
"Periods generation assistant","Asistente de generación de períodos",,
"Permanent","Permanente",,
"Personal expense","Gasto personal",,
"Personal expense amount","Monto de gasto personal",,
"Personal information","Información personal",,
"Phone","Teléfono",,
"Phone at the customer","Teléfono en el cliente",,
"Phonebook.employeePhonebook","Directorio de empleados",,
"Plan","Planificar",,
"Planification","Planificación",,
"Planned","Planificado",,
"Planned Time Planning","Tiempos planificados",,
"Planned time","Tiempo planificado",,
"Planned time value","Valor de tiempo planificado",,
"Planned time values","Valores de tiempo planificado",,
"Planning","Planificación",,
"Plannings","Planificaciones",,
"Plate Number","Número de matrícula",,
"Please add a product","Agregue un producto",,
"Please add a start date for generation","Agregue una fecha de inicio para la generación",,
"Please add an employee's planning related to user %s","Agregue un planning para el empleado vinculado al usuario %s",,
"Please add an employee's public holiday events planning related to user %s","Agregue un planning de días festivos para el empleado vinculado al usuario %s",,
"Please add an end date for generation","Agregue una fecha de fin para la generación",,
"Please choose an activity.","Seleccione una actividad.",,
"Please choose an employee.","Seleccione un empleado.",,
"Please configure Formula Variables for human resource for the company %s","Configure las variables de fórmulas para recursos humanos en la empresa %s",,
"Please configure a birt template for expense report.","Configure una plantilla birt para el informe de gastos.",,
"Please configure information for human resources for the company %s","Configure la información de recursos humanos para la empresa %s",,
"Please configure the canceled expense template in HR config for the company %s","Configure la plantilla de gasto cancelado en la configuración de RRHH para la empresa %s",,
"Please configure the canceled extra hours template in HR config for the company %s","Configure la plantilla de horas extras canceladas en la configuración de RRHH para la empresa %s",,
"Please configure the canceled leave template in HR config for the company %s","Configure la plantilla de permiso cancelado en la configuración de RRHH para la empresa %s",,
"Please configure the canceled timehsheet template in HR config for the company %s","Configure la plantilla de registro de horas cancelado en la configuración de RRHH para la empresa %s",,
"Please configure the expense type for kilometric allowance in HR config for the company %s","Configure el tipo de gasto para asignación kilométrica en la configuración de RRHH para la empresa %s",,
"Please configure the lunch voucher export path in HR config for the company %s","Configure la ruta de exportación de vales de comida en la configuración de RRHH para la empresa %s",,
"Please configure the refused expense template in HR config for the company %s","Configure la plantilla de gasto rechazado en la configuración de RRHH para la empresa %s",,
"Please configure the refused extra hours template in HR config for the company %s","Configure la plantilla de horas extras rechazadas en la configuración de RRHH para la empresa %s",,
"Please configure the refused leave template in HR config for the company %s","Configure la plantilla de permiso rechazado en la configuración de RRHH para la empresa %s",,
"Please configure the refused timehsheet template in HR config for the company %s","Configure la plantilla de registro de horas rechazado en la configuración de RRHH para la empresa %s",,
"Please configure the sent expense template in HR config for the company %s","Configure la plantilla de gasto enviado en la configuración de RRHH para la empresa %s",,
"Please configure the sent extra hours template in HR config for the company %s","Configure la plantilla de horas extras enviadas en la configuración de RRHH para la empresa %s",,
"Please configure the sent leave template in HR config for the company %s","Configure la plantilla de permiso enviado en la configuración de RRHH para la empresa %s",,
"Please configure the sent timehsheet template in HR config for the company %s","Configure la plantilla de registro de horas enviado en la configuración de RRHH para la empresa %s",,
"Please configure the template for email reminder","Configure la plantilla de correo para los recordatorios.",,
"Please configure the unit for this type of absence","Configure la unidad para este tipo de ausencia",,
"Please configure the unjustified absence reason in HR config for the company %s","Configure el motivo de ausencia injustificada en la configuración de RRHH para la empresa %s",,
"Please configure the validated expense template in HR config for the company %s","Configure la plantilla de gasto validado en la configuración de RRHH para la empresa %s",,
"Please configure the validated extra hours template in HR config for the company %s","Configure la plantilla de horas extras validadas en la configuración de RRHH para la empresa %s",,
"Please configure the validated leave template in HR config for the company %s","Configure la plantilla de permiso validado en la configuración de RRHH para la empresa %s",,
"Please configure the validated timehsheet template in HR config for the company %s","Configure la plantilla de registro de horas validado en la configuración de RRHH para la empresa %s",,
"Please create an employee for the user ${__user__.name}","Cree un empleado para el usuario ${__user__.name}",,
"Please create an employee for the user ${assignedTo.name}","Cree un empleado para el usuario ${assignedTo.name}",,
"Please create an employee for the user %s","Cree un empleado para el usuario %s",,
"Please fill a company.","Complete una empresa.",,
"Please fill a generation date.","Complete una fecha de generación.",,
"Please fill a leave period.","Complete un período de permisos.",,
"Please fill a user for the employee %s","Complete un usuario para el empleado %s",,
"Please fill the payment mode.","Complete el modo de pago.",,
"Please fill the period","Complete el período",,
"Please provide a company.","Proporcione una empresa.",,
"Please provide a kilometric allowance parameter.","Proporcione un parámetro de asignación kilométrica.",,
"Please provide a kilometric type.","Proporcione un tipo kilométrico.",,
"Please provide an expense product.","Proporcione un producto de gasto.",,
"Please provide starting and arriving cities.","Proporcione las ciudades de origen y destino.",,
"Please select at least one expense line.","Seleccione al menos una línea de gasto.",,
"Please set a company up on leave request","Complete una empresa en la solicitud de permiso",,
"Please, add a contract of employment for employee : %s","Agregue un contrato de trabajo principal para el empleado: %s",,
"Please, add a planning for employee : %s","Agregue un planning semanal para el empleado: %s",,
"Please, add a public holiday planning for employee : %s","Agregue un planning de días festivos para el empleado: %s",,
"Please, choose unit in leave reason %s.","Seleccione la unidad en el motivo de permiso %s.",,
"Please, configure the number of daily work hours.","Configure el número de horas de trabajo diarias.",,
"Please, configure the time logging unit preference.","Configure las preferencias de unidad de registro de tiempo.",,
"Please, enter an activity for the employee %s","Ingrese una actividad para el empleado %s",,
"Please, enter the number of daily work hours per employee %s","Ingrese el número de horas de trabajo diarias para el empleado %s",,
"Please, provide weeklyPlanning , publicHolidaysPlanning and mainContract information for selected employees","Proporcione la información de planning semanal, planning de días festivos y contrato de trabajo principal para los empleados seleccionados",,
