"key","message","comment","context"
"No production order could be generated. Make sure that everything has been configured correctly. Reminder: check that the order lines that should be produced have their supply method set to 'produce' and that the chosen BoM has a production process associated to it.","No se pudo generar ninguna orden de producción. Asegúrese de que todo esté configurado correctamente. Recordatorio: verifique que las líneas de pedido que deben producirse tengan su método de suministro establecido en 'producir' y que la LdM elegida tenga un proceso de producción asociado.",,
"Normal","Normal",,
"Not enough quantity in products to consume for: %s","Cantidad insuficiente en los productos a consumir para: %s",,
"Not manage stock","Sin gestión de stock",,
"Note","Nota",,
"Number of components","Número de componentes",,
"Number of phases","Número de fases",,
"Number of stations","Número de estaciones",,
"OK","Aceptar",,
"Obsolete","Obsoleto",,
"On Finish","Al finalizar",,
"On Start","Al iniciar",,
"On operations start","Al inicio de operaciones",,
"On order start","Al inicio del pedido",,
"One production order per sale order","Una orden de producción por pedido de venta",,
"Open MO tree","Abrir árbol de OF",,
"Open tree","Abrir árbol",,
"Operating duration","Duración de operación",,
"Operation","Operación",,
"Operation Continuity","Continuidad de operación",,
"Operation name","Nombre de operación",,
"OperationOrder.associatedBOM","Lista de materiales asociada",,
"OperationOrder.cycleDuration","Duración de ciclo",,
"OperationOrder.dates","Fechas",,
"OperationOrder.delayBtwCycle","Intervalo entre ciclos",,
"OperationOrder.machine","Máquina",,
"OperationOrder.num","N°",,
"OperationOrder.operationDetails","Detalle de operación",,
"OperationOrder.operationName","Nombre de operación",,
"OperationOrder.operationRequirement","Requerimientos de operación",,
"OperationOrder.plannedEndDate","Fecha de fin planificada",,
"OperationOrder.plannedStartDate","Fecha de inicio planificada",,
"OperationOrder.productBarcode","Código de barras del producto",,
"OperationOrder.productName","Nombre del producto",,
"OperationOrder.productToPrepare","Productos a preparar (consumir)",,
"OperationOrder.qty","Cant.",,
"OperationOrder.realEndDate","Fecha de fin real",,
"OperationOrder.realStartDate","Fecha de inicio real",,
"OperationOrder.relatedToProduct","Lista de materiales asociada",,
"OperationOrder.startTime","Hora de inicio",,
"OperationOrder.stopTime","Hora de fin",,
"OperationOrder.title","OPERACIÓN DE FABRICACIÓN",,
"OperationOrder.trackingNumber","Número de seguimiento",,
"Operations","Operaciones",,
"Operations Finished late","Operaciones finalizadas con retraso",,
"Operations In Progress","Operaciones en progreso",,
"Operations In Standby","Operaciones en espera",,
"Operations to invoice","Operaciones a facturar",,
"Operations with difference","Operaciones con diferencia",,
"Optional","Opcional",,
"Optional continuity","Continuidad opcional",,
"Options","Opciones",,
"Order Lines","Líneas de pedido",,
"Origin","Origen",,
"Origin manuf order","Orden de fabricación de origen",,
"Original bill of materials","Lista de materiales original",,
"Original production process","Proceso de producción original",,
"Out manuf order","Salida de orden de fabricación",,
"Outgoing moves","Movimientos de salida",,
"Outgoing outsource stock move","Movimiento de stock de salida de subcontratación",,
"Outsourcable","Subcontrateable",,
"Outsource declaration","Declaración de subcontratación",,
"Outsourced","Subcontratado",,
"Outsourcing","Subcontratación",,
"Outsourcing duration","Duración de subcontratación",,
"Outsourcing location","Ubicación de subcontratación",,
"Outsourcing manuf order","Orden de fabricación de subcontratación",,
"Outsourcing order","Orden de subcontratación",,
"Outsourcing purchase order cannot be generated. Please fill hours unit in your base configuration.","No se puede generar la orden de compra de subcontratación. Por favor complete la unidad de horas en su configuración base.",,
"Outsourcing purchase orders","Órdenes de compra de subcontratación",,
"Outsourcing purchases","Compras de subcontratación",,
"Outsourcing stock location","Ubicación de stock de subcontratación",,
"Outsourcing stock moves","Movimientos de stock de subcontratación",,
"Parent","Padre",,
"Parent BOM","BOM padre",,
"Parent Configurator BOM","BOM padre del configurador",,
"Parent MO","OF padre",,
"Parents are not set properly in input file.","Los padres no están configurados correctamente en el archivo de entrada.",,
"Partial Finish","Finalización parcial",,
"Partial end of production","Fin parcial de producción",,
"Partner","Socio",,
"Pause","Pausar",,
"Per Cycle","Por ciclo",,
"Per hour","Por hora",,
"Per piece","Por pieza",,
"Period","Período",,
"Periods generation assistant","Asistente de generación de períodos",,
"Permanent","Permanente",,
"Permanent manufacturing orders","Órdenes de fabricación permanentes",,
"Personalized","Personalizado",,
"Personalized BoM","LdM personalizada",,
"Personalized production processes","Procesos de producción personalizados",,
"Phase","Fase",,
"Phase consumption is not enabled for this operation. Please add the consumed products directly to the manufacturing order.","El consumo por fases no está habilitado para esta operación. Por favor agregue los productos consumidos directamente a la orden de fabricación.",,
"Phases","Fases",,
"Picture","Imagen",,
"Plan","Planificar",,
"Plan only product with missing quantities","Planificar solo el producto con cantidades faltantes",,
"Plan selected orders and discard others","Planificar los pedidos seleccionados y descartar los demás",,
"Planification","Planificación",,
"Planned","Planificado",,
"Planned MOs","OFs planificadas",,
"Planned Operations","Operaciones planificadas",,
"Planned Qty","Cantidad planificada",,
"Planned dates","Fechas planificadas",,
"Planned end","Fin planificado",,
"Planned end date","Fecha de fin planificada",,
"Planned end with waiting date t","Fin planificado con fecha de espera t",,
"Planned human duration (hhh:mm:ss)","Duración humana planificada (hhh:mm:ss)",,
"Planned machine duration (hhh:mm:ss)","Duración de máquina planificada (hhh:mm:ss)",,
"Planned operations","Operaciones planificadas",,
"Planned outsourced operations","Operaciones de subcontratación planificadas",,
"Planned start","Inicio planificado",,
"Planned start date","Fecha de inicio planificada",,
"Planning and performances","Planificación y rendimientos",,
"Planning duration (hhh:mm:ss)","Duración de planificación (hhh:mm:ss)",,
"Please enter valid forecast date","Por favor ingrese una fecha de previsión válida",,
"Please fill the machine in the workcenter %s.","Por favor complete la máquina en el centro de trabajo %s.",,
"Please fill the work center group with at least one work center.","Por favor complete el grupo de centro de trabajo con al menos un centro de trabajo.",,
"Please fill unit for product %s.","Por favor complete la unidad para el producto %s.",,
"Please select an element (a product, a product category or a product family) to run calculation","Por favor seleccione un elemento (un producto, una categoría de producto o una familia de producto) para ejecutar el cálculo",,
"Please select at least one MO","Por favor seleccione al menos una OF",,
"Please select at least one product in the list.","Por favor seleccione al menos un producto en la lista.",,
"Please select more than one manufacturing order.","Por favor seleccione más de una orden de fabricación.",,
"Please select something to merge","Por favor seleccione algo para fusionar",,
"Please take the following comment into account:","Por favor tenga en cuenta el siguiente comentario:",,
"Pre-fill operations","Pre-completar operaciones",,
"Previous cost","Costo anterior",,
"Previous_cost","Costo_anterior",,
"Previsional charge per machine (% per day)","Carga previsional por máquina (% por día)",,
"Previsional charge rate (% per day)","Tasa de carga previsional (% por día)",,
"Previsional charge rate (% per hour)","Tasa de carga previsional (% por hora)",,
"Previsional charge rate by machine (% per day)","Tasa de carga previsional por máquina (% por día)",,
"Previsional charge rate by machine (% per hour)","Tasa de carga previsional por máquina (% por hora)",,
"Print","Imprimir",,
"Print Production Process","Imprimir proceso de producción",,
"Print planned date on manuf order ?","¿Imprimir fecha planificada en la orden de fabricación?",,
"Print the cost sheet line detail","Imprimir el detalle de línea de hoja de costos",,
"Printings","Impresiones",,
"Priority","Prioridad",,
"Prod process","Proceso de producción",,
"Prod process currently has no status","El proceso de producción no tiene estado actualmente",,
"Prod process filters","Filtros de proceso de producción",,
"Prod process is already on draft status","El proceso de producción ya está en estado borrador",,
"Prod process line","Línea de proceso de producción",,
"Prod process template","Plantilla de proceso de producción",,
"ProdProcess.company","Empresa",,
"ProdProcess.consumeProduct","Productos a consumir",,
"ProdProcess.description","Descripción",,
"ProdProcess.isOperation","Gestionar productos consumidos en fases",,
"ProdProcess.isOutsourcing","Subcontratación",,
"ProdProcess.label","Etiqueta",,
"ProdProcess.name","Etiqueta",,
"ProdProcess.outsourcing","Subcontratación",,
"ProdProcess.phases","Fases",,
"ProdProcess.priority","Prioridad",,
"ProdProcess.producedProductStockLocation","Ubicación de stock para producto producido",,
"ProdProcess.product","Producto",,
"ProdProcess.qty","Cant.",,
"ProdProcess.stockLocation","Ubicación del producto",,
"ProdProcess.unit","Unidad",,
"ProdProcess.workcenter","Centro de trabajo",,
"Produced product","Producto producido",,
"Produced products","Productos producidos",,
"Produced quantity","Cantidad producida",,
"Produced ratio","Ratio producido",,
"Producible qty","Cantidad producible",,
"Product","Producto",,
"Product approval","Aprobación de producto",,
"Product approvals","Aprobaciones de producto",,
"Product cannot be null for prod product to generate. Please correct on prod product configurator id : %s.","El producto no puede ser nulo para el producto de producción a generar. Por favor corrija en el id del configurador de producto de producción: %s.",,
"Product categories","Categorías de producto",,
"Product families","Familias de producto",,
"Product sub-types","Sub-tipos de producto",,
"Product_code","Código_producto",,
"Product_name","Nombre_producto",,
"Production","Producción",,
"Production & manufacturing Orders","Producción y órdenes de fabricación",,
"Production Batch","Lote de producción",,
"Production and cost settings","Configuración de producción y costos",,
"Production batch","Lote de producción",,
"Production batch filters","Filtros de lote de producción",,
"Production batches","Lotes de producción",,
"Production blocking","Bloqueo de producción",,
"Production blocking done by","Bloqueo de producción realizado por",,
"Production config","Configuración de producción",,
"Production config (${ name })","Configuración de producción (${ name })",,
"Production configuration","Configuración de producción",,
"Production configurations","Configuraciones de producción",,
"Production note","Nota de producción",,
"Production order","Orden de producción",,
"Production order filters","Filtros de orden de producción",,
"Production order generated","Orden de producción generada",,
"Production order management from sale order","Gestión de orden de producción desde pedido de venta",,
"Production order wizard","Asistente de orden de producción",,
"Production orders","Órdenes de producción",,
"Production orders closed","Órdenes de producción cerradas",,
"Production process","Proceso de producción",,
"Production process configurator","Configurador de proceso de producción",,
"Production processes","Procesos de producción",,
"Production stock location","Ubicación de stock de producción",,
"Production stock locations","Ubicaciones de stock de producción",,
"Production virtual stock location","Ubicación de stock virtual de producción",,
"Production waste","Desperdicio de producción",,
"Production's order created","Orden de producción creada",,
"Production.productStandard","Estándar",,
"Productions orders","Órdenes de producción",,
"Products","Productos",,
"Products Wastes","Desperdicios de productos",,
"Products for generated purchase order","Productos para la orden de compra generada",,
"Products to consume","Productos a consumir",,
"Products to produce","Productos a producir",,
"Public Holiday Planning","Planificación de días festivos",,
"Purchase currency is missing for product %s, please configure it.","Falta la moneda de compra para el producto %s, por favor configúrela.",,
"Purchase orders","Órdenes de compra",,
"Purchases Order filters","Filtros de órdenes de compra",,
"Qty","Cant.",,
"Qty cannot be null for prod product to generate. Please correct on prod product configurator id : %s.","La cantidad no puede ser nula para el producto de producción a generar. Por favor corrija en el id del configurador de producto de producción: %s.",,
"Quality","Calidad",,
"Quantity","Cantidad",,
"Quantity Wasted per Product","Cantidad desperdiciada por producto",,
"Quantity produced","Cantidad producida",,
"Quantity successfully updated.","Cantidad actualizada correctamente.",,
"Quantity to produce","Cantidad a producir",,
"Rate","Tasa",,
"Rate type","Tipo de tasa",,
"Ratio","Ratio",,
"Raw material requirement","Requerimiento de materia prima",,
"Raw material requirement filters","Filtros de requerimiento de materia prima",,
"RawMaterialRequirement.available","Disponible en stock",,
"RawMaterialRequirement.company","Empresa",,
"RawMaterialRequirement.from","Desde",,
"RawMaterialRequirement.manufOrder","Orden de fabricación",,
"RawMaterialRequirement.missingQuantity","Cantidad faltante",,
"RawMaterialRequirement.neededQuantity","Cantidad necesaria",,
"RawMaterialRequirement.product","Producto",,
"RawMaterialRequirement.stockLocation","Ubicación de stock",,
"RawMaterialRequirement.stockLocations","Ubicaciones de stock",,
"RawMaterialRequirement.title","Requerimiento de materia prima",,
"RawMaterialRequirement.to","Hasta",,
"Real","Real",,
"Real Qty","Cantidad real",,
"Real dates","Fechas reales",,
"Real duration (hh:mm:ss)","Duración real (hh:mm:ss)",,
"Real end","Fin real",,
"Real end date","Fecha de fin real",,
"Real operations","Operaciones reales",,
"Real production","Producción real",,
"Real sales","Ventas reales",,
"Real start","Inicio real",,
"Real start date","Fecha de inicio real",,
"Real stock","Stock real",,
"Real/Current Quantity","Cantidad real/actual",,
"Reportings","Informes",,
"Reports","Informes",,
"Request reservation","Solicitar reserva",,
"Request successfully completed","Solicitud completada correctamente",,
"Reserve all","Reservar todo",,
"Residual product","Producto residual",,
"Residual products","Productos residuales",,
"Residual products default stock location","Ubicación de stock predeterminada de productos residuales",,
"Resources","Recursos",,
"Result","Resultado",,
"Result Tree","Árbol de resultados",,
"Result grid","Cuadrícula de resultados",,
"Results","Resultados",,
"Resume","Reanudar",,
"Return to draft status","Volver al estado borrador",,
"Revaluation at actual prices","Revaluación a precios reales",,
"Run calculation","Ejecutar cálculo",,
"S&OP","S&OP",,
"S&OP/MPS","S&OP/MPS",,
"SO line","Línea de pedido de venta",,
"SO lines","Líneas de pedido de venta",,
"SOP Real Values Batch","Lote de valores reales de S&OP",,
"Sale order","Pedido de venta",,
"Sale order line","Línea de pedido de venta",,
"Sale order line details","Detalles de línea de pedido de venta",,
"Sale order line details list","Lista de detalles de línea de pedido de venta",,
"Sale order lines details","Detalles de líneas de pedido de venta",,
"Sale orders","Pedidos de venta",,
"Sales and Operations Planning","Planificación de ventas y operaciones",,
"Sales and Operations Planning Line","Línea de planificación de ventas y operaciones",,
"Sales and Operations Planning Lines","Líneas de planificación de ventas y operaciones",,
"Sales and Operations Planning Lines generation","Generación de líneas de planificación de ventas y operaciones",,
"Sales forecast","Previsión de ventas",,
"Saturday hours","Horas del sábado",,
"Scheduling","Programación",,
"Send email when manufacturing order finished","Enviar correo electrónico cuando la orden de fabricación esté finalizada",,
"Send email when manufacturing order partially finished","Enviar correo electrónico cuando la orden de fabricación esté parcialmente finalizada",,
"Sequence","Secuencia",,
"Sequence by workshop","Secuencia por taller",,
"Serial Nbr","N° de serie",,
"Serial Number","Número de serie",,
"Set to zero","Establecer a cero",,
"Show all requirements ?","¿Mostrar todos los requerimientos?",,
"Show requirements by MO","Mostrar requerimientos por OF",,
"Sop","S&OP",,
"Split by tracking numbers","Dividir por números de seguimiento",,
"Standard purchases","Compras estándar",,
"Standby","En espera",,
"Start","Iniciar",,
"Start Month","Mes inicial",,
"Start and End Month should not be more than 12 months apart","El mes inicial y el mes final no deben tener más de 12 meses de diferencia",,
"Start date","Fecha de inicio",,
"Started","Iniciado",,
"Started by","Iniciado por",,
"Starting Date","Fecha de inicio",,
"Starting duration (hhh:mm:ss)","Duración de inicio (hhh:mm:ss)",,
"Status","Estado",,
"Status considered to filter a manuf order","Estado considerado para filtrar una orden de fabricación",,
"Status select","Selección de estado",,
"Stock Location","Ubicación de stock",,
"Stock location","Ubicación de stock",,
"Stock location for produced product","Ubicación de stock para producto producido",,
"Stock location for residual products","Ubicación de stock para productos residuales",,
"Stock location is missing from the prod process and in the component default stock location in stock configuration.","Falta la ubicación de stock en el proceso de producción y en la ubicación de stock predeterminada del componente en la configuración de stock.",,
"Stock move","Movimiento de stock",,
"Stock move in","Movimiento de stock entrada",,
"Stock move line","Línea de movimiento de stock",,
"Stock move lines","Líneas de movimiento de stock",,
"Stock move realize order select","Selección de orden de realización de movimiento de stock",,
"Stock moves","Movimientos de stock",,
"Stock moves in","Movimientos de stock entrada",,
"Stock moves out","Movimientos de stock salida",,
"Stopped by","Detenido por",,
"Stopping Date","Fecha de detención",,
"Sub Total gross profit","Sub total de ganancia bruta",,
"Sub Total markup","Sub total de margen",,
"Sub margin rate","Tasa de sub margen",,
"Sub total cost price","Sub total precio de costo",,
"Subcontracting","Subcontratación",,
"Subcontracting service","Servicio de subcontratación",,
"Subcontractor","Subcontratista",,
"Subcontractors","Subcontratistas",,
"Subcontractors arrivals","Llegadas de subcontratistas",,
"Subcontractors deliveries","Entregas de subcontratistas",,
"Subtract the product residuals cost on Cost sheet","Restar el costo de residuos del producto en la hoja de costos",,
"Sunday hours","Horas del domingo",,
"Supplier","Proveedor",,
"Supplier RFQ/PO","Solicitud de oferta/Orden de compra del proveedor",,
"Supply method for manufacturing orders","Método de suministro para órdenes de fabricación",,
"Surcharge","Recargo",,
"The Calculation quantity of the bill of material %s is equal to zero.","La cantidad de cálculo de la lista de materiales %s es igual a cero.",,
"The bill of materials %s has been generated","La lista de materiales %s ha sido generada",,
"The condition formula to generate the bill of material returns null value or is not consistent. Please correct on configurator BOM id : %s.","La fórmula de condición para generar la lista de materiales devuelve un valor nulo o no es consistente. Por favor corrija en el id del BOM del configurador: %s.",,
"The condition formula to generate the prod process line returns null value or is not consistent. Please correct on prod process line configurator id : %s.","La fórmula de condición para generar la línea de proceso de producción devuelve un valor nulo o no es consistente. Por favor corrija en el id del configurador de línea de proceso de producción: %s.",,
"The condition formula to generate the prod product returns null value or is not consistent. Please correct on prod product configurator id : %s.","La fórmula de condición para generar el producto de producción devuelve un valor nulo o no es consistente. Por favor corrija en el id del configurador de producto de producción: %s.",,
"The formula script to fill the checkbox manage consumed products on phases returns null value or is not consistent. Please correct on prod process configurator id : %s.","El script de fórmula para completar la casilla de verificación gestionar productos consumidos en fases devuelve un valor nulo o no es consistente. Por favor corrija en el id del configurador de proceso de producción: %s.",,
"The formula script to fill the name returns null value. Please correct on prod process configurator id : %s.","El script de fórmula para completar el nombre devuelve un valor nulo. Por favor corrija en el id del configurador de proceso de producción: %s.",,
"The formula script to fill the name returns null value. Please correct on prod process line configurator id : %s.","El script de fórmula para completar el nombre devuelve un valor nulo. Por favor corrija en el id del configurador de línea de proceso de producción: %s.",,
"The formula script to fill the product returns null value. Please correct on prod product configurator id : %s.","El script de fórmula para completar el producto devuelve un valor nulo. Por favor corrija en el id del configurador de producto de producción: %s.",,
"The formula script to fill the qty returns null value. Please correct on prod product configurator id : %s.","El script de fórmula para completar la cantidad devuelve un valor nulo. Por favor corrija en el id del configurador de producto de producción: %s.",,
"The formula script to fill the unit returns null value. Please correct on prod product configurator id : %s.","El script de fórmula para completar la unidad devuelve un valor nulo. Por favor corrija en el id del configurador de producto de producción: %s.",,
"The formula script to fill the work center returns null value. Please correct on prod process line configurator id : %s.","El script de fórmula para completar el centro de trabajo devuelve un valor nulo. Por favor corrija en el id del configurador de línea de proceso de producción: %s.",,
"The last manufacturing operation planned end date will overflow beyond the manuf order planned end date, do you wish to continue?","La fecha de fin planificada de la última operación de fabricación excederá la fecha de fin planificada de la orden de fabricación, ¿desea continuar?",,
"The line with the product %s can not be deleted as it is referenced in manufacturing order(s): <br> %s","La línea con el producto %s no puede eliminarse ya que está referenciada en la(s) orden(es) de fabricación: <br> %s",,
"The line with the product %s can not be deleted as it is referenced in sale order(s): <br> %s","La línea con el producto %s no puede eliminarse ya que está referenciada en el/los pedido(s) de venta: <br> %s",,
"The line with the product %s can not be deleted as it is referenced in sale order(s): <br> %s and %s more","La línea con el producto %s no puede eliminarse ya que está referenciada en el/los pedido(s) de venta: <br> %s y %s más",,
"The manuf order couldn't be generated for the product %s. Please fill a company on the linked BOM.","La orden de fabricación no pudo generarse para el producto %s. Por favor complete una empresa en el BOM vinculado.",,
"The manufacturing operation is already finished and cannot be moved.","La operación de fabricación ya está finalizada y no puede moverse.",,
"The manufacturing order for %s could not be generated because it has no bill of material.","La orden de fabricación para %s no pudo generarse porque no tiene lista de materiales.",,
"The manufacturing order for %s could not be generated because the bill of material has no production process.","La orden de fabricación para %s no pudo generarse porque la lista de materiales no tiene proceso de producción.",,
"The manufacturing order planned for %s can not be planned before today's date. Please adjust it. (Used date time %s)","La orden de fabricación planificada para %s no puede planificarse antes de la fecha de hoy. Por favor ajústela. (Fecha y hora utilizada %s)",,
"The manufacturing order was canceled.","La orden de fabricación fue cancelada.",,
"The merge must concern only manufacturing orders with Draft or Planned status, with the same products and same workshop stock location and with all bill of materials compatibles.","La fusión debe concernir solo a órdenes de fabricación con estado Borrador o Planificado, con los mismos productos y la misma ubicación de stock de taller y con todas las listas de materiales compatibles.",,
"The merge must concern only manufacturing orders with Draft or Planned status, with the same products and with all bill of materials compatibles.","La fusión debe concernir solo a órdenes de fabricación con estado Borrador o Planificado, con los mismos productos y con todas las listas de materiales compatibles.",,
"The outsourcing receipt stock location is missing from the stock config","Falta la ubicación de stock de recepción de subcontratación en la configuración de stock",,
"The period cannot exceed 20 days","El período no puede exceder los 20 días",,
"The planned end date is inferior to the actual date","La fecha de fin planificada es anterior a la fecha actual",,
"The produced product stock location is missing in the prod process","Falta la ubicación de stock del producto producido en el proceso de producción",,
"The product %s is not in the bill of materials related to this production process","El producto %s no está en la lista de materiales relacionada con este proceso de producción",,
"The product cost cannot be changed because the product cost type is not manual","El costo del producto no puede cambiarse porque el tipo de costo del producto no es manual",,
"The product will not be manufactured in time for its corresponding need.","El producto no se fabricará a tiempo para su necesidad correspondiente.",,
"The production process and the bill of material must be applicable","El proceso de producción y la lista de materiales deben ser aplicables",,
"The quantity of the bill of material %s is equal to zero.","La cantidad de la lista de materiales %s es igual a cero.",,
"The result formula of '%s' in configurator prod process '%s' could not be converted in a Stock location, please verify the formula.","La fórmula de resultado de '%s' en el proceso de producción del configurador '%s' no pudo convertirse en una ubicación de stock, por favor verifique la fórmula.",,
"The system found a loop in your bill of materials, please correct concerned data","El sistema encontró un bucle en su lista de materiales, por favor corrija los datos afectados",,
"The template to send message for manufacturing order is missing.","Falta la plantilla para enviar mensajes para la orden de fabricación.",,
"The time the machine starts before it can be used.","El tiempo que la máquina necesita para arrancar antes de poder usarse.",,
"The unit of the bill of material %s is missing. Please correct it.","Falta la unidad de la lista de materiales %s. Por favor corríjala.",,
"There currently is a ${difference} ${currency?.symbol?:currency?.name} difference between your total forecast and the S&OP forecast. Proceed?","Actualmente hay una diferencia de ${difference} ${currency?.symbol?:currency?.name} entre su previsión total y la previsión de S&OP. ¿Continuar?",,
"There is no applicable bill of materials for %s","No hay lista de materiales aplicable para %s",,
"There is no production or manufacturing order to generate for one of the selected lines.","No hay orden de producción o fabricación que generar para una de las líneas seleccionadas.",,
"There no's defined nomenclature for product %s (%s)","No hay nomenclatura definida para el producto %s (%s)",,
"There's no configured sequence for fabrication's orders","No hay secuencia configurada para las órdenes de fabricación",,
"There's no configured sequence for production's orders","No hay secuencia configurada para las órdenes de producción",,
"This bill of material is used in a sale order. Generate a new version if you need to edit it.","Esta lista de materiales se utiliza en un pedido de venta. Genere una nueva versión si necesita editarla.",,
"This bill of materials already has the following versions : <br/>%s And these versions may also have ones. Do you still wish to create a new one ?","Esta lista de materiales ya tiene las siguientes versiones: <br/>%s Y estas versiones también pueden tener otras. ¿Aún desea crear una nueva?",,
"This config allows to automatically fill the deliveries from the finished products of the manufacturing orders.","Esta configuración permite completar automáticamente las entregas desde los productos terminados de las órdenes de fabricación.",,
"This configuration defines the default component stock location for the company. Received components will be stored there, and components needed for production will be picked from there.","Esta configuración define la ubicación de stock de componentes predeterminada para la empresa. Los componentes recibidos se almacenarán allí, y los componentes necesarios para la producción se tomarán de allí.",,
"This configuration defines the default finished products location for the company. Finished products will be stored there.","Esta configuración define la ubicación de productos terminados predeterminada para la empresa. Los productos terminados se almacenarán allí.",,
"This configuration defines the default production virtual location for the company. Internal stock moves made during a manufacturing order (input moves for manufacturing and output moves once manufacturing is done) will use this location for production by default.","Esta configuración define la ubicación virtual de producción predeterminada para la empresa. Los movimientos de stock internos realizados durante una orden de fabricación (movimientos de entrada para fabricación y movimientos de salida una vez finalizada la fabricación) utilizarán esta ubicación para producción por defecto.",,
"This configuration defines the default waste location for the company for production waste. In case of waste output stock moves during manufacturing, they will be sent to this stock location by default.","Esta configuración define la ubicación de desperdicios predeterminada para la empresa para los desperdicios de producción. En caso de movimientos de stock de salida de desperdicios durante la fabricación, se enviarán a esta ubicación de stock por defecto.",,
"This production process already has the following versions : <br/> %s And these versions may also have ones. Do you still wish to create a new one ?","Este proceso de producción ya tiene las siguientes versiones: <br/> %s Y estas versiones también pueden tener otras. ¿Aún desea crear una nueva?",,
"This stock move is linked to a manufacturing order and can't be canceled.","Este movimiento de stock está vinculado a una orden de fabricación y no puede cancelarse.",,
"This workflow is not supported for manufacturing operation status.","Este flujo de trabajo no es compatible con el estado de operación de fabricación.",,
"Thursday hours","Horas del jueves",,
"Time before next operation","Tiempo antes de la siguiente operación",,
"Time before the next operation of the same manufacturing order.","Tiempo antes de la siguiente operación de la misma orden de fabricación.",,
"Time between two cycles. This is the time to wait until the end of a cycle to start a new cycle.","Tiempo entre dos ciclos. Es el tiempo a esperar hasta el fin de un ciclo para iniciar un nuevo ciclo.",,
"Time between two operations (hhh:mm:ss)","Tiempo entre dos operaciones (hhh:mm:ss)",,
"Time between two operations. This is the time to wait until the end of a operation to start a new one within the work center.","Tiempo entre dos operaciones. Es el tiempo a esperar hasta el fin de una operación para iniciar una nueva dentro del centro de trabajo.",,
"Time difference (Minutes)","Diferencia de tiempo (Minutos)",,
"Time difference per manufacturing order","Diferencia de tiempo por orden de fabricación",,
"Title","Título",,
"To","Hasta",,
"To Date","Hasta la fecha",,
"To consume manuf order","A consumir orden de fabricación",,
"To consume operation order","A consumir orden de operación",,
"To consume prod process line","A consumir línea de proceso de producción",,
"To consume products","Productos a consumir",,
"To produce manuf order","A producir orden de fabricación",,
"Too many days","Demasiados días",,
"Too many iterations when searching for children bills of materials. Please check for bill of materials being in its own component list.","Demasiadas iteraciones al buscar listas de materiales hijas. Por favor verifique que ninguna lista de materiales esté en su propia lista de componentes.",,
"Too many recursive calls to create the bill of materials.","Demasiadas llamadas recursivas para crear la lista de materiales.",,
"Too many recursive calls to import the bill of material configurator.","Demasiadas llamadas recursivas para importar el configurador de lista de materiales.",,
"Tool","Herramienta",,
"Tool Information","Información de herramienta",,
"Tools","Herramientas",,
"Total Planned Duration","Duración total planificada",,
"Total Real Duration","Duración total real",,
"Total duration in hours","Duración total en horas",,
"Total forecast","Previsión total",,
"Total hours","Horas totales",,
"Total lead time duration","Duración total del tiempo de entrega",,
"Total price","Precio total",,
"Tracking number","Número de seguimiento",,
"Tracking number search","Búsqueda de número de seguimiento",,
"Trading name","Nombre comercial",,
"Tuesday hours","Horas del martes",,
"Type","Tipo",,
"Type select","Selección de tipo",,
"Type select icon","Icono de selección de tipo",,
"Undo manual changes","Deshacer cambios manuales",,
"Unit","Unidad",,
"Unit cannot be null for prod product to generate. Please correct on prod product configurator id : %s.","La unidad no puede ser nula para el producto de producción a generar. Por favor corrija en el id del configurador de producto de producción: %s.",,
"Unit cost price","Precio de costo unitario",,
"Unit price","Precio unitario",,
"Unknown parent context class.","Clase de contexto padre desconocida.",,
"Unrecognized capacity for company %s production configuration","Capacidad no reconocida para la configuración de producción de la empresa %s",,
"Update costs","Actualizar costos",,
"Update costs date","Fecha de actualización de costos",,
"Update planned quantities (Components and FP)","Actualizar cantidades planificadas (Componentes y PT)",,
"Update product cost price","Actualizar precio de costo del producto",,
"Update real quantities (Components and FP)","Actualizar cantidades reales (Componentes y PT)",,
"Uploaded file is not a CSV file","El archivo cargado no es un archivo CSV",,
"Urgent","Urgente",,
"Usable on production","Utilizable en producción",,
"Use generated product","Usar producto generado",,
"User","Usuario",,
"User Dashboard","Panel de control del usuario",,
"Validate","Validar",,
"Validated","Validado",,
"Valuation Batch","Lote de valoración",,
"Valuation date","Fecha de valoración",,
"Version management","Gestión de versiones",,
"Version number","Número de versión",,
"Warn delay from manufacturing","Advertir retraso desde fabricación",,
"Warning : One or more lines are blocked for production","Advertencia: Una o más líneas están bloqueadas para producción",,
"Warning: The current product exists in produced products of the manuf order.","Advertencia: El producto actual existe en los productos producidos de la orden de fabricación.",,
"Waste","Desperdicio",,
"Waste description","Descripción de desperdicio",,
"Waste rate (%)","Tasa de desperdicio (%)",,
"Waste stock location","Ubicación de stock de desperdicios",,
"Waste stock move","Movimiento de stock de desperdicio",,
"Wasted product quantity successfully updated.","Cantidad de producto desperdiciado actualizada correctamente.",,
"Wednesday hours","Horas del miércoles",,
"When enabled, allows you to input in hours (example: 7,50 hours instead of 007:30:00).","Cuando está habilitado, permite ingresar en horas (ejemplo: 7,50 horas en lugar de 007:30:00).",,
"When enabled, new prod process and prod process line will have their option to generate purchase order set to true.","Cuando está habilitado, el nuevo proceso de producción y la línea de proceso de producción tendrán su opción para generar orden de compra establecida en verdadero.",,
"Where-used list","Lista de uso",,
"Work center","Centro de trabajo",,
