"key","message","comment","context"
"Sale order generated","Pedido de venta generado",,
"Sale order id","ID de pedido de venta",,
"Sale order line","Línea de pedido de venta",,
"Sale order line field","Campo de línea de pedido de venta",,
"Sale order line list","Lista de líneas de pedido de venta",,
"Sale order lines","Líneas de pedido de venta",,
"Sale order lines filter","Filtro de líneas de pedido de venta",,
"Sale order quotation","Cotización de cliente",,
"Sale order template","Plantilla de cotización/pedido de cliente",,
"Sale orders","Pedidos de venta",,
"Sale orders ATI/WT","Pedidos de venta Con/Sin impuestos",,
"Sale orders to merge","Pedidos de venta a fusionar",,
"Sale quotation","Cotización de cliente",,
"Sale quotations","Cotizaciones de clientes",,
"Sale quotations/orders","Cotizaciones/pedidos de clientes",,
"Sale.Pricing","Tarifa",,
"SaleOrder.afterDiscount","tras descuento de",,
"SaleOrder.bank","Banco",,
"SaleOrder.base","Base",,
"SaleOrder.cheque","Cheque",,
"SaleOrder.customer","Cliente",,
"SaleOrder.customerCode","Código de cliente",,
"SaleOrder.customerRef","Ref. Cliente",,
"SaleOrder.date","Fecha",,
"SaleOrder.deliveryAddress","Dirección de entrega",,
"SaleOrder.deliveryCondition","Condiciones de entrega",,
"SaleOrder.description","Descripción a mostrar",,
"SaleOrder.discountAmount","Descuento",,
"SaleOrder.duration","Duración de validez",,
"SaleOrder.endOfValidityDate","Fecha de fin de validez",,
"SaleOrder.estimatedDeliveryDate","Fecha de envío estimada",,
"SaleOrder.exemptionReason","Motivo de exención",,
"SaleOrder.invoicingAddrs","Dirección de facturación",,
"SaleOrder.isIspmRequired","Se requiere norma NIMP 15",,
"SaleOrder.no","Pedido Nº",,
"SaleOrder.note","Nota",,
"SaleOrder.order","Confirmación de pedido",,
"SaleOrder.others","Otros",,
"SaleOrder.paymentCondition","Condición de pago",,
"SaleOrder.paymentMode","Modo de pago",,
"SaleOrder.periodicity","Periodicidad",,
"SaleOrder.priceExclTax","Importe Sin impuestos",,
"SaleOrder.priceInclTax","Importe Con impuestos",,
"SaleOrder.productCode","Referencia",,
"SaleOrder.productDescription","Descripción",,
"SaleOrder.productName","Nombre de producto",,
"SaleOrder.productSequence","Secuencia",,
"SaleOrder.proforma","Factura proforma",,
"SaleOrder.qtyUnit","Cant. / Unidad",,
"SaleOrder.quote","Cotización",,
"SaleOrder.salemanEmail","Correo electrónico",,
"SaleOrder.salemanName","Comercial",,
"SaleOrder.salemanPhone","Teléfono",,
"SaleOrder.shipmentDate","Fecha de envío",,
"SaleOrder.shippingCost","Gastos de envío",,
"SaleOrder.subscriptionContract","Contrato de suscripción",,
"SaleOrder.supplier","Proveedor",,
"SaleOrder.supplyRef","Ref. Proveedor",,
"SaleOrder.tax","Impuesto(s)/Tasa",,
"SaleOrder.taxAmount","Importe",,
"SaleOrder.taxCode","Código de impuesto",,
"SaleOrder.taxes","Tasa",,
"SaleOrder.totalDiscount","Descuento",,
"SaleOrder.totalExclTax","Total Sin impuestos",,
"SaleOrder.totalExclTaxWithoutDiscount","Total bruto Sin impuestos",,
"SaleOrder.totalInclTax","Total Con impuestos",,
"SaleOrder.totalTax","Total IVA",,
"SaleOrder.totalTaxes","Total Impuesto(s)",,
"SaleOrder.type","Tipo",,
"SaleOrder.unitPrice","Precio unitario",,
"SaleOrder.validityDate","Fin de validez",,
"SaleOrderLine.endOfPack","Fin de paquete",,
"SaleOrderLine.total","Total",,
"Sales","Ventas",,
"Sales Manager","Responsable de ventas",,
"Sales Manager Details","Detalle del responsable de ventas",,
"Sales Order filters","Filtros de pedidos de venta",,
"Sales TurnOver by Product this year vs last year","Facturación por producto año N vs N-1",,
"Sales Turnover (Orders) by month by category","Facturación por mes por categoría",,
"Sales Turnover This year vs Last year","Facturación año N vs N-1",,
"Sales Turnover YTD vs Last year by Product Accounting Family","Facturación por familia contable año N vs N-1",,
"Sales distribution per product accounting family","Distribución de ventas por familia contable de producto",,
"Sales distribution per product category","Distribución de ventas por categoría de producto",,
"Sales follow-up","Seguimiento de ventas",,
"Sales order","Pedido de venta",,
"Sales per country","Ventas por país",,
"Sales turnover comparison per month this year vs past years","Comparativa de facturación por mes año N vs años anteriores",,
"Sales turnover comparison per month this year vs past years by accounting family","Comparativa de facturación por mes por familia contable año N vs años anteriores",,
"Sales turnover this year vs last year","Facturación año N vs N-1",,
"Sales turnover this year vs past years","Facturación año N vs años anteriores",,
"Sales unit","Unidad de venta",,
"Salesperson","Comercial",,
"Salesperson Details","Detalle del comercial",,
"Save actual version","Guardar la versión actual",,
"See quotation lines","Ver líneas de cotización",,
"See sale orders lines","Ver líneas de pedido",,
"See stock details","Ver detalle de stock",,
"Select this optional complementary product","Seleccionar este producto complementario opcional",,
"Selected","Seleccionado",,
"Send email","Enviar correo electrónico",,
"Separate in a new quotation","Separar en una nueva cotización",,
"Seq.","Sec.",,
"Shipping costs","Gastos de envío",,
"Show Total","Mostrar total",,
"Show on configurator","Mostrar en el configurador",,
"Show total","Mostrar total",,
"So line creator","Creador de línea de pedido de venta",,
"Specific notes","Notas específicas",,
"Specific package","Embalaje específico",,
"Specific tax note","Nota de impuesto específico",,
"Specify a boolean expression to collapse/expend this panel.","Especifique una expresión booleana para contraer/expandir este panel.",,
"Specify the default span for child items. Default value is 6.","Especifique el número de columnas predeterminado para los elementos hijo. El valor por defecto es 6.",,
"Specify the number of columns taken by the widget (1,2,..12). Default value is 6.","Especifique el número de columnas que ocupa el widget (1,2,..12). El valor por defecto es 6.",,
"Specify whether given custom field is panel-tab or not. Default value is false (true or false).","Especifique si el campo personalizado es un panel-tab o no. El valor por defecto es false (true o false).",,
"Specify whether the panel is collapsible. Default value is false (true or false).","Especifique si el panel es contraíble. El valor por defecto es false (true o false).",,
"Specify whether to show the title. Default value is true (true or false).","Especifique si se debe mostrar el título. El valor por defecto es true (true o false).",,
"Split quotations and orders","Separar cotizaciones y pedidos",,
"Standard","Estándar",,
"Standard operation like +, -, *, / can be used and will work correctly with BigDecimal.","Las operaciones estándar como +, -, *, / pueden usarse y funcionarán correctamente con BigDecimal.",,
"Standard: Display sale order lines the classic way.<br>Editable: This configuration enables you to activate an editable grid on quotation / sales order lines, allowing you to quickly add and complete quotation lines from the grid view.<br>Editable tree: Activate multi-level sale order lines.","Estándar: Mostrar las líneas de pedido de venta de forma clásica.<br>Editable: Esta configuración permite activar una cuadrícula editable en las líneas de cotización/pedido de venta, permitiendo añadir y completar rápidamente líneas de cotización desde la vista de cuadrícula.<br>Árbol editable: Activar líneas de pedido de venta multinivel.",,
"Standard: Display the classic order line list. Editable: This configuration enables an editable list on quotation/order lines, allowing quick addition and completion of lines from the list view. Editable tree: Activate multi-level customer order lines.","Estándar: Mostrar la lista de líneas de pedido clásica. Editable: Esta configuración activa una lista editable en las líneas de cotización/pedido, permitiendo añadir y completar rápidamente líneas desde la vista de lista. Árbol editable: Activar líneas de pedido de cliente multinivel.",,
"Start date","Fecha de inicio",,
"Status","Estado",,
"Stock Moves","Movimientos de stock",,
"Stock location","Ubicación de stock",,
"Stock moves","Movimientos de stock",,
"String","Texto",,
"String interpolation can also be used","También se puede usar la interpolación de cadenas",,
"Sub Total gross profit","Subtotal de beneficio bruto",,
"Sub Total markup","Subtotal de markup",,
"Sub margin rate","Subtotal de tasa de margen",,
"SubTotal cost price","Subtotal de precio de coste",,
"Subscription","Suscripción",,
"Subscription text to display","Texto de suscripción a mostrar",,
"Supplier","Proveedor",,
"Swap discount type","Cambiar tipo de descuento",,
"Tacit agreement","Renovación tácita",,
"Target custom model","Modelo personalizado destino",,
"Tax","Impuesto",,
"Tax Equiv","Equiv. de impuesto",,
"Tax Lines","Líneas de impuesto",,
"Tax number","Número de IVA",,
"Tax type","Tipo de impuesto",,
"Taxes","Impuestos",,
"Team","Equipo",,
"Template","Plantilla",,
"Template created by","Plantilla creada por",,
"Templates","Plantillas",,
"Test this creator","Probar este modelo",,
"The ATI configuration must be the same for all sale orders","La configuración de impuestos debe ser la misma para todos los pedidos de venta",,
"The client Partner is required and must be the same for all sale orders","El cliente es obligatorio y debe ser el mismo para todos los pedidos de venta",,
"The client provided is not a customer of the given company: %s.","El cliente proporcionado no es un cliente de la empresa indicada: %s.",,
"The company %s doesn't have any configured sequence for sale orders","La empresa %s no tiene ninguna secuencia configurada para pedidos de venta",,
"The company configuration doesn't allow you to manage the exclusion or inclusion of taxes.","La configuración de la empresa no permite gestionar la exclusión o inclusión de impuestos.",,
"The company is required and must be the same for all sale orders","La empresa es obligatoria y debe ser la misma para todos los pedidos de venta",,
"The contact provided is not a contact partner of the client.","El contacto proporcionado no es un contacto de la empresa cliente.",,
"The currency is required and must be the same for all sale orders","La divisa es obligatoria y debe ser la misma para todos los pedidos de venta",,
"The field %s is of type %s, but the configured script returned value is of type %s.","El campo %s es de tipo %s, pero el script configurado devolvió un valor de tipo %s.",,
"The fiscal position must be the same for all sale orders","La posición fiscal debe ser la misma para todos los pedidos de venta",,
"The packaging process was stopped because it exceeded the maximum number of iterations.","El proceso de embalaje fue detenido porque superó el número máximo de iteraciones.",,
"The partner's language is different from the current language. Description and product name are in :","El idioma de la empresa es diferente al idioma actual. La descripción y el nombre del producto están en:",,
"The sale order was canceled","El pedido de venta fue cancelado",,
"The script must be written in","El script debe estar escrito en",,
"The selected price list is no longer valid, do you still want to continue?","La lista de precios seleccionada ya no es válida, ¿desea continuar?",,
"The syntax of the script is correct.","La sintaxis del script es correcta.",,
"The tax number must be the same for all sale orders","El número de IVA debe ser el mismo para todos los pedidos de venta",,
"The total amount of quotation is zero.","El importe total de la cotización es cero.",,
"The width can be specified as percentage or fixed value.The fix width can be either in \'px\' or \'em\', \'px\' is assumed if not specified.","El ancho puede especificarse como porcentaje o valor fijo. El ancho fijo puede estar en 'px' o 'em' ('px' se asume si no se especifica).",,
"There are lines with a discount superior to the maximal authorized discount.","Hay líneas con un descuento superior al descuento máximo autorizado.",,
"This Year To Date","Año N",,
"This configuration allows choosing whether, in case of missing stock for products in the cart, you want to create the order with the missing products, block order creation, or ignore the missing products.","Esta configuración permite elegir si, en caso de stock insuficiente para los productos del carrito, desea crear el pedido con los productos faltantes, bloquear la creación del pedido o ignorar los productos faltantes.",,
"This configuration enables you to recalculate line prices using a quotation. The recalculation will take into account pricing, if any, then the partner price lists.","Esta configuración permite recalcular los precios de las líneas a partir de una cotización. El recálculo tendrá en cuenta las tarifas, si las hay, y luego las listas de precios de la empresa.",,
"This field allows you to customize a customer box with information of your choice on quotation/order printings using an HTML field.","Este campo le permite personalizar un recuadro de cliente con información de su elección en las impresiones de cotizaciones/pedidos mediante un campo HTML.",,
"This function is useful when the units of purchase of a product from a supplier are different from your sales units (for example if you buy a product by the ton and resell it by the kilo). When creating a customer order, the selected product will be directly shown with its sales unit, avoiding manual conversions.","Esta función es útil cuando las unidades de compra de un producto a un proveedor son diferentes de sus unidades de venta (por ejemplo, si compra un producto por tonelada y lo revende por kilo). Al crear un pedido de cliente, el producto seleccionado se mostrará directamente con su unidad de venta, evitando conversiones manuales.",,
"This is the default sales unit for a product when it is created.","Esta es la unidad de venta por defecto de un producto cuando se crea.",,
"This is the default validity duration for quotations that will be automatically filled in when creating a quotation.","Esta es la duración de validez por defecto de las cotizaciones que se completará automáticamente al crear una cotización.",,
"This option allows defining multiple sale quantities on a product. You can specify that a product can only be sold in certain multiples (for example quantities of 5/10/15 if the multiple is 5). If the quantity selected on an order line differs, the line cannot be validated and a message will indicate the allowed quantities.","Esta opción permite definir múltiples cantidades de venta en un producto. Puede especificar que un producto solo puede venderse en ciertos múltiplos (por ejemplo, cantidades de 5/10/15 si el múltiplo es 5). Si la cantidad seleccionada en una línea de pedido difiere, la línea no puede validarse y un mensaje indicará las cantidades permitidas.",,
"This option allows modification of a confirmed order. When an order is being modified, invoice and delivery note generation is blocked. If a delivery note is in planned status, it will remain blocked at that status as long as the order is being modified.","Esta opción permite la modificación de un pedido confirmado. Cuando un pedido está en edición, la generación de facturas y albaranes de entrega está bloqueada. Si un albarán de entrega está en estado planificado, permanecerá bloqueado en ese estado mientras el pedido esté en edición.",,
"This option automatically saves each quotation version and allows recovering them at any time if you wish to revert to a previous version, by selecting the quotation lines you want to recover.","Esta opción guarda automáticamente cada versión de cotización y permite recuperarlas en cualquier momento si desea revertir a una versión anterior, seleccionando las líneas de cotización que desea recuperar.",,
"This option enables the ability to create multiple versions of a quotation, allowing modification of a quotation to create a new version. Each version is stored as a PDF in the document management system. If you wish to recover a past quotation version, you must also enable the option Activate past versions recovery.","Esta opción activa la posibilidad de crear múltiples versiones de una cotización, permitiendo modificar una cotización para crear una nueva versión. Cada versión se almacena como PDF en el sistema de gestión documental. Si desea recuperar una versión anterior de una cotización, también debe activar la opción Activar la recuperación de versiones anteriores.",,
"This option enables the ability to manage product packs. A pack groups products/services that are sold together. Once a pack is selected on a quotation, all products composing the pack are added to the quotation.","Esta opción activa la posibilidad de gestionar paquetes de productos. Un paquete agrupa productos/servicios que se venden juntos. Una vez seleccionado un paquete en una cotización, todos los productos que componen el paquete se añaden a la cotización.",,
"This product currency is empty: %s","La divisa de este producto está vacía: %s",,
"This sale order is completed.","Este pedido de venta está completado.",,
"This script has errors, please see server logs for more details.","El script tiene errores, consulte los registros del servidor para más detalles.",,
"This script returned value is of type %s, it should return a value of type %s instead.","Este script devolvió un valor de tipo %s, debería devolver un valor de tipo %s.",,
"This will duplicate lines and their configurator when possible, do you want to proceed ?","Esto duplicará las líneas de pedido con sus configuradores cuando sea posible. ¿Desea continuar?",,
"Timetable","Calendario de pagos",,
"Title","Título",,
"Title type line can not have sublines.","Una línea de tipo título no puede tener sublíneas.",,
"To Date","Hasta la fecha",,
"Tools","Herramientas",,
"Total A.T.I.","Total Con impuestos",,
"Total A.T.I. in company currency","Total Con impuestos en divisa de la empresa",,
"Total V.A.T.","Total IVA",,
"Total W.T.","Total Sin impuestos",,
"Total W.T. before discount","Total Sin impuestos antes de descuento",,
"Total W.T. in company currency","Total Sin impuestos en divisa de la empresa",,
"Total cost in company currency","Total de costes en divisa de la empresa",,
"Total cost price","Precio de coste total",,
"Total order amount per salesman","Importe total de pedido por comercial",,
"Total ordered A.T.I.","Total pedido Con impuestos",,
"Total ordered W.T.","Total pedido Sin impuestos",,
"Total price","Precio total",,
"Total quantity sold","Cantidad total vendida",,
"Total stock","Stock total",,
"Total tax","Total impuesto",,
"Trading name","Nombre comercial",,
"TurnOver","Facturación",,
"Turnover","Facturación",,
"Turnover (excl. Tax) per team","Facturación (Sin impuestos) por equipo",,
"Turnover Study","Estudio de facturación",,
"Turnover per customer category","Facturación por categoría de cliente",,
"Turnover per customer sector","Facturación por sector de cliente",,
"Turnover per customer type","Facturación por tipo de cliente",,
"Turnover per month per salesman","Facturación por mes por comercial",,
"Type","Tipo",,
"Type select normal","Tipo normal",,
"Unable to start the simulation because one or more products in the order have a sold quantity that is not a multiple of the default packaging defined in their product form.","No se puede iniciar la simulación porque uno o más productos del pedido tienen una cantidad vendida que no es múltiplo del embalaje por defecto definido en su ficha de producto.",,
"Unable to start the simulation. One or more items are too heavy to be carried by the existing packagings.","No se puede iniciar la simulación. Uno o más artículos son demasiado pesados para ser transportados en los embalajes existentes.",,
"Unable to start the simulation. One or more items are too large to fit into the existing packagings.","No se puede iniciar la simulación. Uno o más artículos son demasiado grandes para caber en los embalajes existentes.",,
"Unit","Unidad",,
"Unit cost price in company currency","Precio de coste unitario en divisa de la empresa",,
"Unit price A.T.I.","Precio unitario Con impuestos",,
"Unit price W.T.","Precio unitario Sin impuestos",,
"Unit price discounted","Precio unitario con descuento",,
"Unrenewed","No renovado",,
"Unselect this optional complementary product","Deseleccionar este producto complementario opcional",,
"Update customer's accepted credit","Actualizar el crédito aceptado del cliente",,
"Update from","Método de generación",,
"Update from configurator","Generar desde el configurador",,
"Update from product","Generar desde el producto",,
"Used credit has been exceeded. The quotation must be manually unblocked to generate the order.","El crédito utilizado ha sido superado. La cotización debe desbloquearse manualmente para generar el pedido.",,
"User","Usuario",,
"User assigned to customer","Usuario asignado al cliente",,
"User to fill salesperson","Modo de asignación del comercial en cotizaciones/pedidos",,
"VAT exemption reason","Motivo de exención de IVA",,
"Validate and generate the line","Validar y generar la línea",,
"Validate changes","Validar cambios",,
"Validated","Validado",,
"Validity duration","Duración de validez",,
"Validity duration per default","Duración de validez por defecto",,
"Value","Valor",,
"Version","Versión",,
"Version Number","Número de versión",,
"Version date","Fecha de versión",,
"Version number","Número de versión",,
"WT","Sin impuestos",,
"Warning, a completed order can't be changed anymore, do you want to continue?","Atención, un pedido completado ya no puede modificarse. ¿Desea continuar?",,
"Watch out, a sale order was already created with this external reference.","Atención, ya se creó un pedido de venta con esta referencia externa.",,
"Weekly","Semanal",,
"When activated, the total margin of a sale order will take into account sale order lines where the cost price or the sale price is zero.","Cuando esta opción está activada, el margen total de un pedido de venta tendrá en cuenta las líneas de pedido donde el precio de coste o el precio de venta es cero.",,
"When an order is linked to an opportunity, enabling this option will automatically move the opportunity to closed won status when the order is confirmed.","Cuando un pedido está vinculado a una oportunidad, al activar esta opción, la oportunidad pasará automáticamente al estado cerrada ganada cuando el pedido sea confirmado.",,
"When creating a quotation, allows choosing whether it is automatically assigned to the active/connected user creating the quotation, or to the salesperson responsible for the customer.","Al crear una cotización, permite elegir si se asigna automáticamente al usuario activo/conectado que crea la cotización, o al comercial responsable del cliente.",,
"When enabled, confirming a sale quotation will generate a new sale order. This configuration allow the partial validation of a sale quotation.","Cuando está activado, confirmar una cotización de venta generará un nuevo pedido de venta. Esta configuración permite también la validación parcial de cotizaciones.",,
"When enabled, sale order lines price will be computed based on their sub lines.","Cuando está activado, el precio de las líneas de pedido de venta se calculará en base a sus sublíneas.",,
"Widget Attributes","Atributos del widget",,
"Word","Word",,
"Workshop","Taller",,
"Would you like to update all lines with this new address?","¿Desea actualizar todas las líneas con esta nueva dirección?",,
"Year","Año",,
"Year 1 To Date","Año 1 a la fecha",,
"Year 2 To Date","Año 2 a la fecha",,
"Yearly","Anual",,
"You are using a product for which the '%s' pricing should be applied.</br>However, it could not be applied.</br>Please check your pricing if this does not seem normal.","Está utilizando un producto para el que debería aplicarse la tarifa '%s'.</br>Sin embargo, no pudo aplicarse.</br>Por favor, verifique su tarifa si esto no le parece normal.",,
"You can add your legal notices in this field, which will appear on quotation and order printings.","Puede añadir sus avisos legales en este campo, que aparecerán en las impresiones de cotizaciones y pedidos.",,
"You can define here the default printing template for the company quotations/orders.","Puede definir aquí la plantilla de impresión por defecto para las cotizaciones/pedidos de la empresa.",,
"You can not choose this product for this order: %s","No puede elegir este producto para este pedido: %s",,
"You can not create sale order as some products are not in stock.","No puede crear el pedido de venta porque algunos productos no están en stock.",,
"You can not delete lines with an ordered quantity superior to 0.","No puede eliminar líneas con una cantidad pedida superior a 0.",,
"You can not enable quotation and order split if past version recovery is enabled.","No puede activar la separación de cotizaciones y pedidos si la recuperación de versiones anteriores está activada.",,
"You can not order more than %s for the line with the product %s.","No puede pedir más de %s para la línea con el producto %s.",,
"You can not order more than the quantity to order left.","No puede pedir más que la cantidad restante a pedir.",,
"You can only add a line to a draft sale order.","Solo puede añadir una línea a un pedido de venta en borrador.",,
"You cannot bill together lines that do not have the same delivery address. Please use partial billing for lines with the same delivery address.","No puede facturar juntas líneas que no tienen la misma dirección de entrega. Por favor, utilice la facturación parcial para líneas con la misma dirección de entrega.",,
"You have to choose at least one sale order","Debe elegir al menos un pedido de venta",,
"You have to choose at least one sale quotation","Debe elegir al menos una cotización de venta",,
"You must configure a script to fill the created product code.","Debe configurar un script para rellenar el código del producto creado.",,
"You must configure a script to fill the created product name.","Debe configurar un script para rellenar el nombre del producto creado.",,
"You must configure a script to fill the product name in the created sale order line.","Debe configurar un script para rellenar el nombre del producto en la línea de pedido de venta creada.",,
"You must fill a partner for the opportunity %s.","Debe rellenar la empresa para la oportunidad %s.",,
"copy","copia",,
"gives access to a repository with the same syntax as the repositories in java","da acceso a un repositorio con la misma sintaxis que los repositorios en Java",,
"gives access to connected user.","da acceso al usuario conectado.",,
"gives access to the id of parent sale order (when adding a sale order line with this configurator)","da acceso al ID del pedido de venta padre (cuando se añade una línea de pedido de venta con este configurador)",,
"gives access to today date and","da acceso a la fecha de hoy y",,
"import.verb","Importar",,
"is used for concatenation","se usa para la concatenación",,
"orderingStatus.closed","Cerrado",,
"searching Partners that are suppliers and with a name starting with "A"","buscar empresas que son proveedores con nombre que empieza por 'A'",,
"searching for Product with id = 1:","buscar un producto con id = 1:",,
"searching for ProductFamily with the code 'SERV'","buscar una familia de productos con el código 'SERV'",,
"to current date time.","a la fecha y hora actual.",,
"value:Sale","Ventas",,
