"key","message","comment","context"
"This configuration enables status management on prospects. It will then be possible to create customizable statuses (which can be created from the Configuration/Custom statuses menu of the CRM) for prospects, allowing prospects to be associated with statuses.","Esta configuración activa la gestión de estados en los prospectos. Permitirá crear estados personalizables (que pueden crearse desde el menú Configuración/Estados personalizados del CRM) para prospectos, permitiendo asociar prospectos con estados.",,
"This field defines a default value in months for the expected recurring revenue duration on opportunities.","Este campo define un valor predeterminado en meses para la duración prevista de los ingresos recurrentes en las oportunidades.",,
"To Date","Hasta la fecha",,
"To convert lead, please use the Convert button.","Para convertir un prospecto, utilice el botón Convertir.",,
"To lose lead, please use the Lose button.","Para perder un prospecto, utilice el botón Perder.",,
"Tools","Herramientas",,
"Tour","Ruta",,
"Tour line","Línea de ruta",,
"Tour line successfully validated.","Línea de ruta validada correctamente.",,
"Tour lines","Líneas de ruta",,
"Tour successfully validated.","Ruta validada correctamente.",,
"Tours","Rutas",,
"Trading name","Nombre comercial",,
"Treated objectives reporting","Informe de objetivos tratados",,
"Tu","Ma",,
"Type","Tipo",,
"Type of need","Tipo de necesidad",,
"UID (Calendar)","UID (Calendario)",,
"Unassigned Leads","Prospectos sin asignar",,
"Unassigned Opportunities","Oportunidades sin asignar",,
"Unassigned opportunities","Oportunidades sin asignar",,
"Urgent","Urgente",,
"User","Usuario",,
"User %s does not have an email address configured nor is it linked to a partner with an email address configured.","El usuario %s no tiene una dirección de correo electrónico configurada ni está vinculado a un socio con una dirección de correo electrónico configurada.",,
"User %s must have an active company to use templates","El usuario %s debe tener una empresa activa para usar plantillas",,
"Validate","Validar",,
"Validated","Validado",,
"View itinerary","Ver itinerario",,
"We","Mi",,
"We found the following similar leads/contacts/partners in the system, do you still want to create this lead ?","Encontramos los siguientes prospectos/contactos/socios similares en el sistema, ¿aún desea crear este prospecto?",,
"We found these other leads that may be linked to your partner.","Encontramos estos otros prospectos que pueden estar vinculados a su socio.",,
"Website","Sitio web",,
"Weekly","Semanal",,
"Weeks","Semanas",,
"When enabled, this configuration displays a Recurring tab on opportunities, which allows indicating that a recurring revenue amount is expected for this opportunity, as well as the expected start date and duration of the recurring revenue.","Cuando está activada, esta configuración muestra una pestaña Recurrente en las oportunidades, que permite indicar que se espera un importe de ingresos recurrentes para esta oportunidad, así como la fecha de inicio prevista y la duración de los ingresos recurrentes.",,
"Won opportunities","Oportunidades ganadas",,
"Work area","Área de trabajo",,
"Work domain","Dominio de trabajo",,
"Worst case","Peor caso",,
"Years","Años",,
"Yes","Sí",,
"You can define here which status leads are considered as lost. Lead statuses are customizable and can be created from the Configuration/Custom statuses/Lead statuses menu of the CRM.","Puede definir aquí en qué estado los prospectos se consideran perdidos. Los estados de los prospectos son personalizables y pueden crearse desde el menú Configuración/Estados personalizados/Estados de prospectos del CRM.",,
"You can define here which status leads are converted to a third party (customer or prospect). Lead statuses are customizable and can be created from the Configuration/Custom statuses/Lead statuses menu of the CRM.","Puede definir aquí en qué estado los prospectos se convierten en un tercero (cliente o prospecto). Los estados de los prospectos son personalizables y pueden crearse desde el menú Configuración/Estados personalizados/Estados de prospectos del CRM.",,
"You can define here which status leads are created with. Lead statuses are customizable and can be created from the Configuration/Custom statuses/Lead statuses menu of the CRM.","Puede definir aquí con qué estado se crean los prospectos. Los estados de los prospectos son personalizables y pueden crearse desde el menú Configuración/Estados personalizados/Estados de prospectos del CRM.",,
"You can define here which status opportunities are considered as lost. Opportunity statuses are customizable and can be created from the Configuration/Custom statuses/Opportunity statuses menu of the CRM.","Puede definir aquí en qué estado las oportunidades se consideran perdidas. Los estados de las oportunidades son personalizables y pueden crearse desde el menú Configuración/Estados personalizados/Estados de oportunidades del CRM.",,
"You can define here which status opportunities are considered as won. Opportunity statuses are customizable and can be created from the Configuration/Custom statuses/Opportunity statuses menu of the CRM.","Puede definir aquí en qué estado las oportunidades se consideran ganadas. Los estados de las oportunidades son personalizables y pueden crearse desde el menú Configuración/Estados personalizados/Estados de oportunidades del CRM.",,
"You can define here which status opportunities are created with. Opportunity statuses are customizable and can be created from the Configuration/Custom statuses/Opportunity statuses menu of the CRM.","Puede definir aquí con qué estado se crean las oportunidades. Los estados de las oportunidades son personalizables y pueden crearse desde el menú Configuración/Estados personalizados/Estados de oportunidades del CRM.",,
"You can define here which status opportunities move to a sales proposition stage. Opportunity statuses are customizable and can be created from the Configuration/Custom statuses/Opportunity statuses menu of the CRM.","Puede definir aquí en qué estado las oportunidades pasan a una etapa de propuesta de ventas. Los estados de las oportunidades son personalizables y pueden crearse desde el menú Configuración/Estados personalizados/Estados de oportunidades del CRM.",,
"You can define here which status prospect partners are considered as lost. Prospect statuses are customizable and can be created from the Configuration/Custom statuses/Partner statuses menu of the CRM.","Puede definir aquí en qué estado los socios prospectos se consideran perdidos. Los estados de los prospectos son personalizables y pueden crearse desde el menú Configuración/Estados personalizados/Estados de socios del CRM.",,
"You can define here which status prospect partners are considered as won. Prospect statuses are customizable and can be created from the Configuration/Custom statuses/Partner statuses menu of the CRM.","Puede definir aquí en qué estado los socios prospectos se consideran ganados. Los estados de los prospectos son personalizables y pueden crearse desde el menú Configuración/Estados personalizados/Estados de socios del CRM.",,
"You can define here which status prospect partners are created with. Prospect statuses are customizable and can be created from the Configuration/Custom statuses/Partner statuses menu of the CRM.","Puede definir aquí con qué estado se crean los socios prospectos. Los estados de los prospectos son personalizables y pueden crearse desde el menú Configuración/Estados personalizados/Estados de socios del CRM.",,
"You don't have the rights to delete this event","No tiene los permisos necesarios para eliminar este evento",,
"You must choose a recurrence type","Debe elegir un tipo de recurrencia",,
"You must choose at least one day in the week","Debe elegir al menos un día de la semana",,
"agency.name","Nombre",,
"amount","Importe",,
"com.axelor.apps.crm.job.EventReminderJob","Tarea de recordatorio de eventos CRM",,
"com.axelor.apps.crm.service.batch.CrmBatchService","Servicio de lotes CRM",,
"crm.Partner","Socio",,
"crm.toDate","Hasta la fecha",,
"every week's day","todos los días de la semana",,
"everyday","todos los días",,
"fri,","vie,",,
"mon,","lun,",,
"on","el",,
"partner.manager","Gerente",,
"portal.daily.team.calls.summary.by.user","Resumen diario de llamadas del equipo por usuario",,
"sat,","sáb,",,
"sun,","dom,",,
"thur,","jue,",,
"tourLine.order","Orden",,
"tues,","mar,",,
"until the","hasta el",,
"value:CRM","CRM",,
"wed,","mié,",,
"whatever@example.com","cualquier@ejemplo.com",,
